filename,label,channel,trial_id,timestep,value
asagi14v.txt,Down,vertical,14,163,136.0
asagi14v.txt,Down,vertical,14,164,142.0
asagi14v.txt,Down,vertical,14,165,130.0
asagi14v.txt,Down,vertical,14,166,140.0
asagi14v.txt,Down,vertical,14,167,137.0
asagi14v.txt,Down,vertical,14,168,132.0
asagi14v.txt,Down,vertical,14,169,134.0
asagi14v.txt,Down,vertical,14,170,135.0
asagi14v.txt,Down,vertical,14,171,140.0
asagi14v.txt,Down,vertical,14,172,131.0
asagi14v.txt,Down,vertical,14,173,134.0
asagi14v.txt,Down,vertical,14,174,139.0
asagi14v.txt,Down,vertical,14,175,130.0
asagi14v.txt,Down,vertical,14,176,138.0
asagi14v.txt,Down,vertical,14,177,140.0
asagi14v.txt,Down,vertical,14,178,133.0
asagi14v.txt,Down,vertical,14,179,137.0
asagi14v.txt,Down,vertical,14,180,140.0
asagi14v.txt,Down,vertical,14,181,129.0
asagi14v.txt,Down,vertical,14,182,131.0
asagi14v.txt,Down,vertical,14,183,137.0
asagi14v.txt,Down,vertical,14,184,134.0
asagi14v.txt,Down,vertical,14,185,134.0
asagi14v.txt,Down,vertical,14,186,136.0
asagi14v.txt,Down,vertical,14,187,137.0
asagi14v.txt,Down,vertical,14,188,138.0
asagi14v.txt,Down,vertical,14,189,134.0
asagi14v.txt,Down,vertical,14,190,136.0
asagi14v.txt,Down,vertical,14,191,135.0
asagi14v.txt,Down,vertical,14,192,124.0
asagi14v.txt,Down,vertical,14,193,143.0
asagi14v.txt,Down,vertical,14,194,133.0
asagi14v.txt,Down,vertical,14,195,131.0
asagi14v.txt,Down,vertical,14,196,136.0
asagi14v.txt,Down,vertical,14,197,137.0
asagi14v.txt,Down,vertical,14,198,130.0
asagi14v.txt,Down,vertical,14,199,140.0
asagi14v.txt,Down,vertical,14,200,139.0
asagi14v.txt,Down,vertical,14,201,132.0
asagi14v.txt,Down,vertical,14,202,137.0
asagi14v.txt,Down,vertical,14,203,134.0
asagi14v.txt,Down,vertical,14,204,141.0
asagi14v.txt,Down,vertical,14,205,131.0
asagi14v.txt,Down,vertical,14,206,133.0
asagi14v.txt,Down,vertical,14,207,141.0
asagi14v.txt,Down,vertical,14,208,132.0
asagi14v.txt,Down,vertical,14,209,138.0
asagi14v.txt,Down,vertical,14,210,140.0
asagi14v.txt,Down,vertical,14,211,125.0
asagi14v.txt,Down,vertical,14,212,134.0
asagi14v.txt,Down,vertical,14,213,140.0
asagi14v.txt,Down,vertical,14,214,140.0
asagi14v.txt,Down,vertical,14,215,136.0
asagi14v.txt,Down,vertical,14,216,135.0
asagi14v.txt,Down,vertical,14,217,136.0
asagi14v.txt,Down,vertical,14,218,126.0
asagi14v.txt,Down,vertical,14,219,138.0
asagi14v.txt,Down,vertical,14,220,132.0
asagi14v.txt,Down,vertical,14,221,136.0
asagi14v.txt,Down,vertical,14,222,135.0
asagi14v.txt,Down,vertical,14,223,130.0
asagi14v.txt,Down,vertical,14,224,138.0
asagi14v.txt,Down,vertical,14,225,126.0
asagi14v.txt,Down,vertical,14,226,135.0
asagi14v.txt,Down,vertical,14,227,139.0
asagi14v.txt,Down,vertical,14,228,129.0
asagi14v.txt,Down,vertical,14,229,133.0
asagi14v.txt,Down,vertical,14,230,140.0
asagi14v.txt,Down,vertical,14,231,134.0
asagi14v.txt,Down,vertical,14,232,127.0
asagi14v.txt,Down,vertical,14,233,144.0
asagi14v.txt,Down,vertical,14,234,133.0
asagi14v.txt,Down,vertical,14,235,133.0
asagi14v.txt,Down,vertical,14,236,145.0
asagi14v.txt,Down,vertical,14,237,135.0
asagi14v.txt,Down,vertical,14,238,132.0
asagi14v.txt,Down,vertical,14,239,140.0
asagi14v.txt,Down,vertical,14,240,138.0
asagi14v.txt,Down,vertical,14,241,136.0
asagi14v.txt,Down,vertical,14,242,142.0
asagi14v.txt,Down,vertical,14,243,134.0
asagi14v.txt,Down,vertical,14,244,132.0
asagi14v.txt,Down,vertical,14,245,135.0
asagi14v.txt,Down,vertical,14,246,143.0
asagi14v.txt,Down,vertical,14,247,139.0
asagi14v.txt,Down,vertical,14,248,139.0
asagi14v.txt,Down,vertical,14,249,141.0
asagi14v.txt,Down,vertical,14,250,126.0
asagi15h.txt,Down,horizontal,15,0,127.0
asagi15h.txt,Down,horizontal,15,1,130.0
asagi15h.txt,Down,horizontal,15,2,129.0
asagi15h.txt,Down,horizontal,15,3,122.0
asagi15h.txt,Down,horizontal,15,4,130.0
asagi15h.txt,Down,horizontal,15,5,126.0
asagi15h.txt,Down,horizontal,15,6,120.0
asagi15h.txt,Down,horizontal,15,7,128.0
asagi15h.txt,Down,horizontal,15,8,128.0
asagi15h.txt,Down,horizontal,15,9,127.0
asagi15h.txt,Down,horizontal,15,10,125.0
asagi15h.txt,Down,horizontal,15,11,129.0
asagi15h.txt,Down,horizontal,15,12,126.0
asagi15h.txt,Down,horizontal,15,13,126.0
asagi15h.txt,Down,horizontal,15,14,127.0
asagi15h.txt,Down,horizontal,15,15,123.0
asagi15h.txt,Down,horizontal,15,16,120.0
asagi15h.txt,Down,horizontal,15,17,126.0
asagi15h.txt,Down,horizontal,15,18,127.0
asagi15h.txt,Down,horizontal,15,19,123.0
asagi15h.txt,Down,horizontal,15,20,127.0
asagi15h.txt,Down,horizontal,15,21,128.0
asagi15h.txt,Down,horizontal,15,22,123.0
asagi15h.txt,Down,horizontal,15,23,126.0
asagi15h.txt,Down,horizontal,15,24,128.0
asagi15h.txt,Down,horizontal,15,25,124.0
asagi15h.txt,Down,horizontal,15,26,123.0
asagi15h.txt,Down,horizontal,15,27,124.0
asagi15h.txt,Down,horizontal,15,28,128.0
asagi15h.txt,Down,horizontal,15,29,122.0
asagi15h.txt,Down,horizontal,15,30,125.0
asagi15h.txt,Down,horizontal,15,31,124.0
asagi15h.txt,Down,horizontal,15,32,124.0
asagi15h.txt,Down,horizontal,15,33,122.0
asagi15h.txt,Down,horizontal,15,34,122.0
asagi15h.txt,Down,horizontal,15,35,123.0
asagi15h.txt,Down,horizontal,15,36,119.0
asagi15h.txt,Down,horizontal,15,37,127.0
asagi15h.txt,Down,horizontal,15,38,124.0
asagi15h.txt,Down,horizontal,15,39,120.0
asagi15h.txt,Down,horizontal,15,40,124.0
asagi15h.txt,Down,horizontal,15,41,126.0
asagi15h.txt,Down,horizontal,15,42,123.0
asagi15h.txt,Down,horizontal,15,43,120.0
asagi15h.txt,Down,horizontal,15,44,125.0
asagi15h.txt,Down,horizontal,15,45,122.0
asagi15h.txt,Down,horizontal,15,46,125.0
asagi15h.txt,Down,horizontal,15,47,128.0
asagi15h.txt,Down,horizontal,15,48,125.0
asagi15h.txt,Down,horizontal,15,49,124.0
asagi15h.txt,Down,horizontal,15,50,123.0
asagi15h.txt,Down,horizontal,15,51,128.0
asagi15h.txt,Down,horizontal,15,52,123.0
asagi15h.txt,Down,horizontal,15,53,122.0
asagi15h.txt,Down,horizontal,15,54,127.0
asagi15h.txt,Down,horizontal,15,55,127.0
asagi15h.txt,Down,horizontal,15,56,120.0
asagi15h.txt,Down,horizontal,15,57,125.0
asagi15h.txt,Down,horizontal,15,58,124.0
asagi15h.txt,Down,horizontal,15,59,122.0
asagi15h.txt,Down,horizontal,15,60,124.0
asagi15h.txt,Down,horizontal,15,61,125.0
asagi15h.txt,Down,horizontal,15,62,120.0
asagi15h.txt,Down,horizontal,15,63,125.0
asagi15h.txt,Down,horizontal,15,64,129.0
asagi15h.txt,Down,horizontal,15,65,125.0
asagi15h.txt,Down,horizontal,15,66,124.0
asagi15h.txt,Down,horizontal,15,67,129.0
asagi15h.txt,Down,horizontal,15,68,124.0
asagi15h.txt,Down,horizontal,15,69,126.0
asagi15h.txt,Down,horizontal,15,70,129.0
asagi15h.txt,Down,horizontal,15,71,125.0
asagi15h.txt,Down,horizontal,15,72,125.0
asagi15h.txt,Down,horizontal,15,73,125.0
asagi15h.txt,Down,horizontal,15,74,127.0
asagi15h.txt,Down,horizontal,15,75,127.0
asagi15h.txt,Down,horizontal,15,76,122.0
asagi15h.txt,Down,horizontal,15,77,129.0
asagi15h.txt,Down,horizontal,15,78,124.0
asagi15h.txt,Down,horizontal,15,79,125.0
asagi15h.txt,Down,horizontal,15,80,126.0
asagi15h.txt,Down,horizontal,15,81,127.0
asagi15h.txt,Down,horizontal,15,82,121.0
asagi15h.txt,Down,horizontal,15,83,126.0
asagi15h.txt,Down,horizontal,15,84,130.0
asagi15h.txt,Down,horizontal,15,85,125.0
asagi15h.txt,Down,horizontal,15,86,120.0
asagi15h.txt,Down,horizontal,15,87,129.0
asagi15h.txt,Down,horizontal,15,88,126.0
asagi15h.txt,Down,horizontal,15,89,123.0
asagi15h.txt,Down,horizontal,15,90,128.0
asagi15h.txt,Down,horizontal,15,91,127.0
asagi15h.txt,Down,horizontal,15,92,125.0
asagi15h.txt,Down,horizontal,15,93,122.0
asagi15h.txt,Down,horizontal,15,94,129.0
asagi15h.txt,Down,horizontal,15,95,122.0
asagi15h.txt,Down,horizontal,15,96,126.0
asagi15h.txt,Down,horizontal,15,97,129.0
asagi15h.txt,Down,horizontal,15,98,125.0
asagi15h.txt,Down,horizontal,15,99,122.0
asagi15h.txt,Down,horizontal,15,100,127.0
asagi15h.txt,Down,horizontal,15,101,126.0
asagi15h.txt,Down,horizontal,15,102,121.0
asagi15h.txt,Down,horizontal,15,103,125.0
asagi15h.txt,Down,horizontal,15,104,129.0
asagi15h.txt,Down,horizontal,15,105,126.0
asagi15h.txt,Down,horizontal,15,106,123.0
asagi15h.txt,Down,horizontal,15,107,122.0
asagi15h.txt,Down,horizontal,15,108,115.0
asagi15h.txt,Down,horizontal,15,109,112.0
asagi15h.txt,Down,horizontal,15,110,110.0
asagi15h.txt,Down,horizontal,15,111,106.0
asagi15h.txt,Down,horizontal,15,112,99.0
asagi15h.txt,Down,horizontal,15,113,100.0
asagi15h.txt,Down,horizontal,15,114,99.0
asagi15h.txt,Down,horizontal,15,115,88.0
asagi15h.txt,Down,horizontal,15,116,92.0
asagi15h.txt,Down,horizontal,15,117,90.0
asagi15h.txt,Down,horizontal,15,118,88.0
asagi15h.txt,Down,horizontal,15,119,94.0
asagi15h.txt,Down,horizontal,15,120,91.0
asagi15h.txt,Down,horizontal,15,121,91.0
asagi15h.txt,Down,horizontal,15,122,94.0
asagi15h.txt,Down,horizontal,15,123,95.0
asagi15h.txt,Down,horizontal,15,124,98.0
asagi15h.txt,Down,horizontal,15,125,110.0
asagi15h.txt,Down,horizontal,15,126,120.0
asagi15h.txt,Down,horizontal,15,127,122.0
asagi15h.txt,Down,horizontal,15,128,134.0
asagi15h.txt,Down,horizontal,15,129,134.0
asagi15h.txt,Down,horizontal,15,130,132.0
asagi15h.txt,Down,horizontal,15,131,136.0
asagi15h.txt,Down,horizontal,15,132,134.0
asagi15h.txt,Down,horizontal,15,133,131.0
asagi15h.txt,Down,horizontal,15,134,133.0
asagi15h.txt,Down,horizontal,15,135,135.0
asagi15h.txt,Down,horizontal,15,136,135.0
asagi15h.txt,Down,horizontal,15,137,131.0
asagi15h.txt,Down,horizontal,15,138,133.0
asagi15h.txt,Down,horizontal,15,139,129.0
asagi15h.txt,Down,horizontal,15,140,127.0
asagi15h.txt,Down,horizontal,15,141,137.0
asagi15h.txt,Down,horizontal,15,142,137.0
asagi15h.txt,Down,horizontal,15,143,133.0
asagi15h.txt,Down,horizontal,15,144,131.0
asagi15h.txt,Down,horizontal,15,145,131.0
asagi15h.txt,Down,horizontal,15,146,130.0
asagi15h.txt,Down,horizontal,15,147,130.0
asagi15h.txt,Down,horizontal,15,148,136.0
asagi15h.txt,Down,horizontal,15,149,137.0
asagi15h.txt,Down,horizontal,15,150,137.0
asagi15h.txt,Down,horizontal,15,151,139.0
asagi15h.txt,Down,horizontal,15,152,133.0
asagi15h.txt,Down,horizontal,15,153,136.0
asagi15h.txt,Down,horizontal,15,154,138.0
asagi15h.txt,Down,horizontal,15,155,136.0
asagi15h.txt,Down,horizontal,15,156,134.0
asagi15h.txt,Down,horizontal,15,157,139.0
asagi15h.txt,Down,horizontal,15,158,136.0
asagi15h.txt,Down,horizontal,15,159,136.0
asagi15h.txt,Down,horizontal,15,160,136.0
asagi15h.txt,Down,horizontal,15,161,139.0
asagi15h.txt,Down,horizontal,15,162,133.0
asagi15h.txt,Down,horizontal,15,163,136.0
asagi15h.txt,Down,horizontal,15,164,139.0
asagi15h.txt,Down,horizontal,15,165,137.0
asagi15h.txt,Down,horizontal,15,166,138.0
asagi15h.txt,Down,horizontal,15,167,137.0
asagi15h.txt,Down,horizontal,15,168,140.0
asagi15h.txt,Down,horizontal,15,169,138.0
asagi15h.txt,Down,horizontal,15,170,138.0
asagi15h.txt,Down,horizontal,15,171,140.0
asagi15h.txt,Down,horizontal,15,172,142.0
asagi15h.txt,Down,horizontal,15,173,136.0
asagi15h.txt,Down,horizontal,15,174,143.0
asagi15h.txt,Down,horizontal,15,175,140.0
asagi15h.txt,Down,horizontal,15,176,141.0
asagi15h.txt,Down,horizontal,15,177,136.0
asagi15h.txt,Down,horizontal,15,178,140.0
asagi15h.txt,Down,horizontal,15,179,140.0
asagi15h.txt,Down,horizontal,15,180,141.0
asagi15h.txt,Down,horizontal,15,181,139.0
asagi15h.txt,Down,horizontal,15,182,144.0
asagi15h.txt,Down,horizontal,15,183,136.0
asagi15h.txt,Down,horizontal,15,184,141.0
asagi15h.txt,Down,horizontal,15,185,139.0
asagi15h.txt,Down,horizontal,15,186,139.0
asagi15h.txt,Down,horizontal,15,187,138.0
asagi15h.txt,Down,horizontal,15,188,143.0
asagi15h.txt,Down,horizontal,15,189,138.0
asagi15h.txt,Down,horizontal,15,190,139.0
asagi15h.txt,Down,horizontal,15,191,140.0
asagi15h.txt,Down,horizontal,15,192,142.0
asagi15h.txt,Down,horizontal,15,193,134.0
asagi15h.txt,Down,horizontal,15,194,144.0
asagi15h.txt,Down,horizontal,15,195,140.0
asagi15h.txt,Down,horizontal,15,196,139.0
asagi15h.txt,Down,horizontal,15,197,140.0
asagi15h.txt,Down,horizontal,15,198,140.0
asagi15h.txt,Down,horizontal,15,199,140.0
asagi15h.txt,Down,horizontal,15,200,142.0
asagi15h.txt,Down,horizontal,15,201,142.0
asagi15h.txt,Down,horizontal,15,202,140.0
asagi15h.txt,Down,horizontal,15,203,137.0
asagi15h.txt,Down,horizontal,15,204,144.0
asagi15h.txt,Down,horizontal,15,205,142.0
asagi15h.txt,Down,horizontal,15,206,137.0
asagi15h.txt,Down,horizontal,15,207,139.0
asagi15h.txt,Down,horizontal,15,208,141.0
asagi15h.txt,Down,horizontal,15,209,142.0
asagi15h.txt,Down,horizontal,15,210,140.0
asagi15h.txt,Down,horizontal,15,211,142.0
asagi15h.txt,Down,horizontal,15,212,141.0
asagi15h.txt,Down,horizontal,15,213,140.0
asagi15h.txt,Down,horizontal,15,214,144.0
asagi15h.txt,Down,horizontal,15,215,140.0
asagi15h.txt,Down,horizontal,15,216,139.0
asagi15h.txt,Down,horizontal,15,217,142.0
asagi15h.txt,Down,horizontal,15,218,140.0
asagi15h.txt,Down,horizontal,15,219,140.0
asagi15h.txt,Down,horizontal,15,220,142.0
asagi15h.txt,Down,horizontal,15,221,142.0
asagi15h.txt,Down,horizontal,15,222,139.0
asagi15h.txt,Down,horizontal,15,223,137.0
asagi15h.txt,Down,horizontal,15,224,145.0
asagi15h.txt,Down,horizontal,15,225,139.0
asagi15h.txt,Down,horizontal,15,226,141.0
asagi15h.txt,Down,horizontal,15,227,140.0
asagi15h.txt,Down,horizontal,15,228,145.0
asagi15h.txt,Down,horizontal,15,229,138.0
asagi15h.txt,Down,horizontal,15,230,143.0
asagi15h.txt,Down,horizontal,15,231,140.0
asagi15h.txt,Down,horizontal,15,232,143.0
asagi15h.txt,Down,horizontal,15,233,136.0
asagi15h.txt,Down,horizontal,15,234,145.0
asagi15h.txt,Down,horizontal,15,235,140.0
asagi15h.txt,Down,horizontal,15,236,137.0
asagi15h.txt,Down,horizontal,15,237,145.0
asagi15h.txt,Down,horizontal,15,238,138.0
asagi15h.txt,Down,horizontal,15,239,141.0
asagi15h.txt,Down,horizontal,15,240,139.0
asagi15h.txt,Down,horizontal,15,241,143.0
asagi15h.txt,Down,horizontal,15,242,139.0
asagi15h.txt,Down,horizontal,15,243,139.0
asagi15h.txt,Down,horizontal,15,244,142.0
asagi15h.txt,Down,horizontal,15,245,141.0
asagi15h.txt,Down,horizontal,15,246,135.0
asagi15h.txt,Down,horizontal,15,247,143.0
asagi15h.txt,Down,horizontal,15,248,139.0
asagi15h.txt,Down,horizontal,15,249,141.0
asagi15h.txt,Down,horizontal,15,250,149.0
asagi15v.txt,Down,vertical,15,0,125.0
asagi15v.txt,Down,vertical,15,1,132.0
asagi15v.txt,Down,vertical,15,2,131.0
asagi15v.txt,Down,vertical,15,3,125.0
asagi15v.txt,Down,vertical,15,4,131.0
asagi15v.txt,Down,vertical,15,5,128.0
asagi15v.txt,Down,vertical,15,6,129.0
asagi15v.txt,Down,vertical,15,7,128.0
asagi15v.txt,Down,vertical,15,8,133.0
asagi15v.txt,Down,vertical,15,9,136.0
asagi15v.txt,Down,vertical,15,10,131.0
asagi15v.txt,Down,vertical,15,11,130.0
asagi15v.txt,Down,vertical,15,12,132.0
asagi15v.txt,Down,vertical,15,13,132.0
asagi15v.txt,Down,vertical,15,14,122.0
asagi15v.txt,Down,vertical,15,15,131.0
asagi15v.txt,Down,vertical,15,16,128.0
asagi15v.txt,Down,vertical,15,17,129.0
asagi15v.txt,Down,vertical,15,18,131.0
asagi15v.txt,Down,vertical,15,19,134.0
asagi15v.txt,Down,vertical,15,20,127.0
asagi15v.txt,Down,vertical,15,21,125.0
asagi15v.txt,Down,vertical,15,22,130.0
asagi15v.txt,Down,vertical,15,23,126.0
asagi15v.txt,Down,vertical,15,24,125.0
asagi15v.txt,Down,vertical,15,25,134.0
asagi15v.txt,Down,vertical,15,26,126.0
asagi15v.txt,Down,vertical,15,27,130.0
asagi15v.txt,Down,vertical,15,28,130.0
asagi15v.txt,Down,vertical,15,29,133.0
asagi15v.txt,Down,vertical,15,30,125.0
asagi15v.txt,Down,vertical,15,31,128.0
asagi15v.txt,Down,vertical,15,32,129.0
asagi15v.txt,Down,vertical,15,33,126.0
asagi15v.txt,Down,vertical,15,34,123.0
asagi15v.txt,Down,vertical,15,35,133.0
asagi15v.txt,Down,vertical,15,36,128.0
asagi15v.txt,Down,vertical,15,37,132.0
asagi15v.txt,Down,vertical,15,38,129.0
asagi15v.txt,Down,vertical,15,39,128.0
asagi15v.txt,Down,vertical,15,40,124.0
asagi15v.txt,Down,vertical,15,41,125.0
asagi15v.txt,Down,vertical,15,42,132.0
asagi15v.txt,Down,vertical,15,43,123.0
asagi15v.txt,Down,vertical,15,44,130.0
asagi15v.txt,Down,vertical,15,45,127.0
asagi15v.txt,Down,vertical,15,46,131.0
asagi15v.txt,Down,vertical,15,47,124.0
asagi15v.txt,Down,vertical,15,48,132.0
asagi15v.txt,Down,vertical,15,49,129.0
asagi15v.txt,Down,vertical,15,50,123.0
asagi15v.txt,Down,vertical,15,51,125.0
asagi15v.txt,Down,vertical,15,52,133.0
asagi15v.txt,Down,vertical,15,53,126.0
asagi15v.txt,Down,vertical,15,54,124.0
asagi15v.txt,Down,vertical,15,55,133.0
asagi15v.txt,Down,vertical,15,56,128.0
asagi15v.txt,Down,vertical,15,57,132.0
asagi15v.txt,Down,vertical,15,58,128.0
asagi15v.txt,Down,vertical,15,59,129.0
asagi15v.txt,Down,vertical,15,60,127.0
asagi15v.txt,Down,vertical,15,61,125.0
asagi15v.txt,Down,vertical,15,62,126.0
asagi15v.txt,Down,vertical,15,63,126.0
asagi15v.txt,Down,vertical,15,64,124.0
asagi15v.txt,Down,vertical,15,65,130.0
asagi15v.txt,Down,vertical,15,66,131.0
asagi15v.txt,Down,vertical,15,67,127.0
asagi15v.txt,Down,vertical,15,68,126.0
asagi15v.txt,Down,vertical,15,69,133.0
asagi15v.txt,Down,vertical,15,70,122.0
asagi15v.txt,Down,vertical,15,71,125.0
asagi15v.txt,Down,vertical,15,72,132.0
asagi15v.txt,Down,vertical,15,73,118.0
asagi15v.txt,Down,vertical,15,74,131.0
asagi15v.txt,Down,vertical,15,75,128.0
asagi15v.txt,Down,vertical,15,76,124.0
asagi15v.txt,Down,vertical,15,77,124.0
asagi15v.txt,Down,vertical,15,78,128.0
asagi15v.txt,Down,vertical,15,79,134.0
asagi15v.txt,Down,vertical,15,80,119.0
asagi15v.txt,Down,vertical,15,81,125.0
asagi15v.txt,Down,vertical,15,82,130.0
asagi15v.txt,Down,vertical,15,83,117.0
asagi15v.txt,Down,vertical,15,84,130.0
asagi15v.txt,Down,vertical,15,85,128.0
asagi15v.txt,Down,vertical,15,86,126.0
asagi15v.txt,Down,vertical,15,87,128.0
asagi15v.txt,Down,vertical,15,88,126.0
asagi15v.txt,Down,vertical,15,89,132.0
asagi15v.txt,Down,vertical,15,90,126.0
asagi15v.txt,Down,vertical,15,91,127.0
asagi15v.txt,Down,vertical,15,92,135.0
asagi15v.txt,Down,vertical,15,93,122.0
asagi15v.txt,Down,vertical,15,94,130.0
asagi15v.txt,Down,vertical,15,95,126.0
asagi15v.txt,Down,vertical,15,96,126.0
asagi15v.txt,Down,vertical,15,97,123.0
asagi15v.txt,Down,vertical,15,98,129.0
asagi15v.txt,Down,vertical,15,99,125.0
asagi15v.txt,Down,vertical,15,100,128.0
asagi15v.txt,Down,vertical,15,101,127.0
asagi15v.txt,Down,vertical,15,102,127.0
asagi15v.txt,Down,vertical,15,103,125.0
asagi15v.txt,Down,vertical,15,104,129.0
asagi15v.txt,Down,vertical,15,105,126.0
asagi15v.txt,Down,vertical,15,106,126.0
asagi15v.txt,Down,vertical,15,107,119.0
asagi15v.txt,Down,vertical,15,108,118.0
asagi15v.txt,Down,vertical,15,109,117.0
asagi15v.txt,Down,vertical,15,110,114.0
asagi15v.txt,Down,vertical,15,111,120.0
asagi15v.txt,Down,vertical,15,112,112.0
asagi15v.txt,Down,vertical,15,113,112.0
asagi15v.txt,Down,vertical,15,114,116.0
asagi15v.txt,Down,vertical,15,115,114.0
asagi15v.txt,Down,vertical,15,116,110.0
asagi15v.txt,Down,vertical,15,117,113.0
asagi15v.txt,Down,vertical,15,118,112.0
asagi15v.txt,Down,vertical,15,119,110.0
asagi15v.txt,Down,vertical,15,120,116.0
asagi15v.txt,Down,vertical,15,121,110.0
asagi15v.txt,Down,vertical,15,122,110.0
asagi15v.txt,Down,vertical,15,123,114.0
asagi15v.txt,Down,vertical,15,124,112.0
asagi15v.txt,Down,vertical,15,125,115.0
asagi15v.txt,Down,vertical,15,126,121.0
asagi15v.txt,Down,vertical,15,127,119.0
asagi15v.txt,Down,vertical,15,128,124.0
asagi15v.txt,Down,vertical,15,129,132.0
asagi15v.txt,Down,vertical,15,130,131.0
asagi15v.txt,Down,vertical,15,131,135.0
asagi15v.txt,Down,vertical,15,132,136.0
asagi15v.txt,Down,vertical,15,133,133.0
asagi15v.txt,Down,vertical,15,134,132.0
asagi15v.txt,Down,vertical,15,135,137.0
asagi15v.txt,Down,vertical,15,136,134.0
asagi15v.txt,Down,vertical,15,137,134.0
asagi15v.txt,Down,vertical,15,138,133.0
asagi15v.txt,Down,vertical,15,139,140.0
asagi15v.txt,Down,vertical,15,140,134.0
asagi15v.txt,Down,vertical,15,141,136.0
asagi15v.txt,Down,vertical,15,142,134.0
asagi15v.txt,Down,vertical,15,143,136.0
asagi15v.txt,Down,vertical,15,144,128.0
asagi15v.txt,Down,vertical,15,145,134.0
asagi15v.txt,Down,vertical,15,146,141.0
asagi15v.txt,Down,vertical,15,147,129.0
asagi15v.txt,Down,vertical,15,148,130.0
asagi15v.txt,Down,vertical,15,149,137.0
asagi15v.txt,Down,vertical,15,150,127.0
asagi15v.txt,Down,vertical,15,151,130.0
asagi15v.txt,Down,vertical,15,152,132.0
asagi15v.txt,Down,vertical,15,153,134.0
asagi15v.txt,Down,vertical,15,154,123.0
asagi15v.txt,Down,vertical,15,155,129.0
asagi15v.txt,Down,vertical,15,156,136.0
asagi15v.txt,Down,vertical,15,157,130.0
asagi15v.txt,Down,vertical,15,158,128.0
asagi15v.txt,Down,vertical,15,159,134.0
asagi15v.txt,Down,vertical,15,160,122.0
asagi15v.txt,Down,vertical,15,161,129.0
asagi15v.txt,Down,vertical,15,162,129.0
asagi15v.txt,Down,vertical,15,163,132.0
asagi15v.txt,Down,vertical,15,164,123.0
asagi15v.txt,Down,vertical,15,165,132.0
asagi15v.txt,Down,vertical,15,166,137.0
asagi15v.txt,Down,vertical,15,167,130.0
asagi15v.txt,Down,vertical,15,168,134.0
asagi15v.txt,Down,vertical,15,169,137.0
asagi15v.txt,Down,vertical,15,170,129.0
asagi15v.txt,Down,vertical,15,171,132.0
asagi15v.txt,Down,vertical,15,172,134.0
asagi15v.txt,Down,vertical,15,173,136.0
asagi15v.txt,Down,vertical,15,174,125.0
asagi15v.txt,Down,vertical,15,175,138.0
asagi15v.txt,Down,vertical,15,176,132.0
asagi15v.txt,Down,vertical,15,177,129.0
asagi15v.txt,Down,vertical,15,178,132.0
asagi15v.txt,Down,vertical,15,179,134.0
asagi15v.txt,Down,vertical,15,180,134.0
asagi15v.txt,Down,vertical,15,181,126.0
asagi15v.txt,Down,vertical,15,182,138.0
asagi15v.txt,Down,vertical,15,183,136.0
asagi15v.txt,Down,vertical,15,184,130.0
asagi15v.txt,Down,vertical,15,185,128.0
asagi15v.txt,Down,vertical,15,186,135.0
asagi15v.txt,Down,vertical,15,187,133.0
asagi15v.txt,Down,vertical,15,188,131.0
asagi15v.txt,Down,vertical,15,189,137.0
asagi15v.txt,Down,vertical,15,190,128.0
asagi15v.txt,Down,vertical,15,191,136.0
asagi15v.txt,Down,vertical,15,192,135.0
asagi15v.txt,Down,vertical,15,193,136.0
asagi15v.txt,Down,vertical,15,194,124.0
asagi15v.txt,Down,vertical,15,195,136.0
asagi15v.txt,Down,vertical,15,196,128.0
asagi15v.txt,Down,vertical,15,197,129.0
asagi15v.txt,Down,vertical,15,198,138.0
asagi15v.txt,Down,vertical,15,199,136.0
asagi15v.txt,Down,vertical,15,200,128.0
asagi15v.txt,Down,vertical,15,201,135.0
asagi15v.txt,Down,vertical,15,202,134.0
asagi15v.txt,Down,vertical,15,203,126.0
asagi15v.txt,Down,vertical,15,204,128.0
asagi15v.txt,Down,vertical,15,205,140.0
asagi15v.txt,Down,vertical,15,206,127.0
asagi15v.txt,Down,vertical,15,207,127.0
asagi15v.txt,Down,vertical,15,208,136.0
asagi15v.txt,Down,vertical,15,209,132.0
asagi15v.txt,Down,vertical,15,210,129.0
asagi15v.txt,Down,vertical,15,211,127.0
asagi15v.txt,Down,vertical,15,212,135.0
asagi15v.txt,Down,vertical,15,213,132.0
asagi15v.txt,Down,vertical,15,214,122.0
asagi15v.txt,Down,vertical,15,215,136.0
asagi15v.txt,Down,vertical,15,216,131.0
asagi15v.txt,Down,vertical,15,217,127.0
asagi15v.txt,Down,vertical,15,218,138.0
asagi15v.txt,Down,vertical,15,219,133.0
asagi15v.txt,Down,vertical,15,220,124.0
asagi15v.txt,Down,vertical,15,221,135.0
asagi15v.txt,Down,vertical,15,222,134.0
asagi15v.txt,Down,vertical,15,223,120.0
asagi15v.txt,Down,vertical,15,224,130.0
asagi15v.txt,Down,vertical,15,225,135.0
asagi15v.txt,Down,vertical,15,226,130.0
asagi15v.txt,Down,vertical,15,227,133.0
asagi15v.txt,Down,vertical,15,228,131.0
asagi15v.txt,Down,vertical,15,229,135.0
asagi15v.txt,Down,vertical,15,230,128.0
asagi15v.txt,Down,vertical,15,231,134.0
asagi15v.txt,Down,vertical,15,232,130.0
